ensembl_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
ENSMUSG00000021756,0,0,2.279404222264176,1.7265972826017988,1.037351823351725,1.90115842792193,10.0769327476229,1377.824631516236,258
ENSMUSG00000021759,0,0,2.7725703294150974,1.7770770024370932,0.5498509981606441,1.7396725187342477,9.93940877518327,1418.1074479447989,383
ENSMUSG00000021939,0,5.98053722306695,2.627257607694869,7.235076628260105,8.133275234256484,9.073445864378332,11.5360140977696,5773.591149351561,6
ENSMUSG00000022015,0,0,0.47412380178725066,0.2228700723505023,0,0,2.46537705991987,177.8503177357009,626
ENSMUSG00000022037,0,0,1.1881901211769204,0.44682576193318685,0,0.513165242911027,8.92048774371699,356.5669580226836,583
ENSMUSG00000022103,0,0,0.8520874758577588,0.8090217513913848,0.7939220814617415,1.3152342624169326,9.39602954239424,645.5993576103245,307
ENSMUSG00000022225,0,0,0.35116870409791673,0.04235651832574942,0,0,8.54143978157357,33.800501623948044,770
ENSMUSG00000022309,0,2.590684235392782,3.189406972423643,5.7085262854148855,6.03760763627219,8.612952551082937,11.7246750278334,4555.403975761081,10
ENSMUSG00000022514,0,0,2.359403058044934,1.7886203417634172,0.935697218410587,2.1746309453081474,9.94603442251903,1427.319032727208,282
ENSMUSG00000022636,0,0,2.091561258998544,1.2566455622143182,0.45085151243893096,1.399294143130285,9.5172006601712,1002.8031586470256,393
ENSMUSG00000022657,0,0,1.9365410834871295,0.8575409743602019,0,0.9037233611694185,9.77275789600036,684.3176975394415,510
ENSMUSG00000022661,0,0,1.1299799858527573,0.3931411481984471,0,0,9.33912242630978,313.72663626236033,600
ENSMUSG00000022667,0,0,1.824068440316817,0.7965854754402969,0,0.8244248205614608,8.87591643306261,635.6752094013573,540
ENSMUSG00000022687,0,0,0.4321715399987509,0.10786142817560138,0,0,5.92438662522995,86.07341968412992,726
ENSMUSG00000022797,0,3.0782409555134995,3.223318224330844,6.194591559431175,6.534675231339345,9.150188852534862,12.3356619793806,4943.284064426078,8
ENSMUSG00000022816,0,0,1.0126731581591302,0.6475438958978955,0,1.11142846655599,8.20490912274881,516.7400289265206,418
ENSMUSG00000022883,0,0,0.7035267233230382,0.4641108327227018,0,0.8978408914603355,7.41987117289262,370.36044451271636,480
ENSMUSG00000022901,0,0,0.7571667916893448,0.25253684325690834,0,0,9.10804406206224,201.52440091901303,653
ENSMUSG00000022967,0,1.2318118107831124,2.9525745090903857,3.6078272819688513,2.32725458589293,6.777316390630872,9.89829857202172,2879.046171011143,82
ENSMUSG00000023088,0,1.2906706754534625,2.918534906182092,3.7909326697847447,2.782794221248645,6.589762487141227,9.90630578641734,3025.1642704882233,86
ENSMUSG00000023132,0,0,0.26698219368262593,0.06309894957302493,0,0,3.02913122003494,50.35296175927384,747
ENSMUSG00000023175,1.3526254007999,8.377006003732674,1.5429043638972528,9.094737286654041,9.233453683476544,10.076688806652324,12.362879076406,7257.600354749928,0
ENSMUSG00000023274,0,0,0.9154051097385495,0.3861094333977981,0,0.6150295663876324,9.10232857911377,308.11532785144254,566
ENSMUSG00000023942,0,3.1482080087356676,2.9477352855975747,6.2517610780067105,7.2674390903284145,8.582711951831273,10.8768082001049,4988.905340249355,8
ENSMUSG00000023960,0,0,2.59283344626213,1.5639965793328319,0,1.5335014807619973,9.6941576401767,1248.0692703076006,410
ENSMUSG00000023961,0,0.4313444132103508,3.36138745644722,3.4341697396232287,1.7776537765331502,7.2337671618356,10.1384300072807,2740.467452219333,196
ENSMUSG00000023972,0,0,1.2290055066521384,0.4955359363221015,0,0.6308852011322994,7.97099156677431,395.4376771850364,567
ENSMUSG00000024053,0,1.2161177000635202,3.416994958051177,4.537740639849,4.511053540555684,7.899048000140017,10.0744084972008,3621.1170305995015,103
ENSMUSG00000024109,0,1.6535187226659152,2.161436860054901,3.2803178602220973,2.5755942967435947,4.863496485196545,9.68233740614163,2617.6936524572347,34
ENSMUSG00000024270,0,0.7861880046072542,3.1047906554528404,3.2944028562898944,1.904163439068995,6.53676642536709,10.2128366069444,2628.9334793193334,146
ENSMUSG00000024413,0,0,2.5012829269950236,1.92037887266079,0.8688711180340825,3.2564237334025776,10.3658447164958,1532.46234038331,338
ENSMUSG00000024462,0,0,1.694264918991952,0.8023283688664609,0,0.9906206987149977,9.76870741127792,640.2580383554349,491
ENSMUSG00000024614,0,1.3397695431233176,3.2181998313774205,4.424233966491045,4.5411698689653655,7.556871853742502,10.0071358412407,3530.538705259857,95
ENSMUSG00000024620,0,0,2.6416993809466325,1.632395125024277,0,1.701209230138125,10.2741731403244,1302.6513097693717,433
ENSMUSG00000024621,0,0.43935595066215843,2.6376837404341065,2.113491547418016,1.3071394734831299,2.2126010641435574,10.5228401563137,1686.566254839577,194
ENSMUSG00000024670,0,0,0.9029207105879082,0.28318549193178305,0,0,8.19836650877149,225.98202256156293,645
ENSMUSG00000024673,0,0,0.3472084610102667,0.10827320136957096,0,0,2.49683183384457,86.40201469291755,712
ENSMUSG00000024887,0,0,1.5917856980159124,0.6285193849397407,0,0.5965318380669893,9.40519808262919,501.5584691819136,576
ENSMUSG00000025008,0,0,2.7974359770821433,1.8487548199944497,0.2960934627013855,1.9688799482676451,9.56030084281944,1475.3063463555688,397
ENSMUSG00000025020,0,0,0.43261892746107655,0.08999780754774243,0,0,6.10093663325013,71.8182504230985,746
ENSMUSG00000025089,0,0,0.6264274976770068,0.16143479214476478,0,0,8.40251533726664,128.8249641315224,695
ENSMUSG00000025351,0,1.78065345755038,3.190903224596047,4.897823054113357,5.40362664227176,7.760022761832042,11.7059130796855,3908.462797182457,42
ENSMUSG00000025780,0,0,2.7313210471251104,2.294538543579681,1.322811343959445,2.552465160839695,10.1764386830231,1831.0417577765847,205
ENSMUSG00000025790,0,1.0171326106898624,3.1538371369803926,3.524550704488233,2.158681280167925,6.774714212172027,10.3486611324678,2812.591462181611,119
ENSMUSG00000025809,0,5.802980511969755,2.436635277638359,7.10499868783779,7.894689829721275,8.907226215349688,11.0349887780619,5669.788952894562,6
ENSMUSG00000025969,0,0,0.67542872227868,0.3376790847797366,0,0.5907820964230618,5.88082021052094,269.46790965422974,574
ENSMUSG00000025986,0,0,3.071942607389568,3.026721024897318,1.63055236847944,6.167752333132928,9.53296176584625,2415.3233778680587,216
ENSMUSG00000026012,0,0,0.9291331430235267,0.27009975237210276,0,0,9.86089470953253,215.53960239293795,651
ENSMUSG00000026072,0,0,2.230209268243201,1.2658890391202144,0,1.3608145397262477,9.41110578488974,1010.17945321793,440
ENSMUSG00000026073,0,0,0.918543684283559,0.37156473570832765,0,0,8.56366188200563,296.50865909524543,609
ENSMUSG00000026285,0,0,0.689685372263079,0.07969236643921929,0,0,10.8067205079345,63.594508418497036,769
ENSMUSG00000026395,0,3.645830319252165,2.8451579988347375,6.236445652817931,7.036509935869205,8.603975614124668,11.1157569338167,4976.6836309487135,12
ENSMUSG00000026566,0,0,1.59363200593193,0.7127585447439704,0,0.8791444931462671,9.142199884725,568.7813187056884,518
ENSMUSG00000026576,0,0,0.9681566380679819,0.2912830126250749,0,0,8.7381535004528,232.4438440748096,651
ENSMUSG00000026581,0,1.9238885483449326,3.7398750144896993,5.110420085568627,3.5111977818686197,9.141321787108676,12.5638626781455,4078.115228283767,37
ENSMUSG00000026656,0,0.40765479744876776,3.1363590426910304,2.698030930771135,1.319036605486995,3.9465208481277028,10.4104270800978,2153.0286827553664,197
ENSMUSG00000026748,0,0.5622548756671938,1.5621003566610123,1.411424977820107,1.180633163360075,1.808560998514895,9.56113229259769,1126.3171323004456,187
ENSMUSG00000026770,0,0,0.3193981729543944,0.10170885185340127,0,0,2.15531220900598,81.16366377901424,713
ENSMUSG00000026814,0,4.8070996451463515,2.622804495403956,6.69086436428566,7.66118967084586,8.719596962900653,11.3990310503931,5339.309762699956,4
ENSMUSG00000026836,0,0,1.3463792139036772,0.9467639385193798,0.7275376964002824,1.3454864975819274,8.77361032147754,755.5176229384647,332
ENSMUSG00000026837,0,0,3.3411982364934,2.8153021388848547,1.2471728096037649,6.242196536990128,10.7507105173179,2246.6111068301147,268
ENSMUSG00000026923,0,0,2.4017838299768863,1.8641707200471744,0.9944986438661549,2.29272313999903,9.48479604144523,1487.608234597646,283
ENSMUSG00000027087,0,0,2.1205592927263686,1.7519927946440377,1.11405732337881,1.9720501986434749,10.1754803075115,1398.0902501259407,216
ENSMUSG00000027111,0,1.1369114984051276,3.033521061160248,3.7235177676699225,2.4742782844496203,6.772202583438093,10.5582071886568,2971.367178600598,99
ENSMUSG00000027130,0,1.6171409014678977,2.9174497319366215,4.350557020785101,4.57531633204691,7.073306537446737,10.1541758126724,3471.744502586512,91
ENSMUSG00000027312,0,0.8595085922666362,3.006588050928364,3.4165853419686334,2.11835863379898,6.404856976638443,10.3513983489387,2726.4351028909696,137
ENSMUSG00000027340,0,0,2.1866219908144244,1.792991030214094,1.2143111424293,2.1548202385955877,9.59053337568082,1430.806842110848,230
ENSMUSG00000027366,0,3.1874199177740574,2.877380671550956,5.992998023366554,6.8535541714591695,8.43160075457436,10.6538872058668,4782.41242264651,18
ENSMUSG00000027376,0,0,0.30279358267840784,0.054792209359401975,0,0,5.74705390938401,43.72418306880271,757
ENSMUSG00000027408,0,0,1.4310206085125639,0.5442810795114305,0,0.6256672137538337,9.16717539970847,434.3363014501208,568
ENSMUSG00000027435,0,2.026011743931455,3.4064259073442043,5.054419040119718,3.93462423313037,8.43266674754529,12.0180493375468,4033.4263940155342,32
ENSMUSG00000027611,0,0,1.3139459139425171,0.6822513805610427,0,0.9365747336114842,8.66343476134202,544.4366016877119,474
ENSMUSG00000027642,1.77444528515721,8.579358213633387,1.7949189499937357,9.074506070596323,9.5582030827207,10.226605558122776,11.7059910045083,7241.455844335863,0
ENSMUSG00000027750,0,0,0.3124071467548504,0.09919947321353549,0,0,2.21205659006677,79.1611796244012,713
ENSMUSG00000027863,0,0,0.36443814844770095,0.030357150483477938,0,0,9.62854254063248,24.22500608581539,780
ENSMUSG00000027962,0,0,1.1211854882217658,0.6751891201137026,0,1.05098556496716,9.58394818153277,538.8009178507347,420
ENSMUSG00000027995,0,0,1.7585136829417147,0.7358070656226151,0,0.7573584690085507,9.07320645090086,587.1740383668466,562
ENSMUSG00000028019,0,0,0.4144272065229106,0.15970794844430075,0,0,2.87134446441837,127.44694285855194,674
ENSMUSG00000028184,0,0.864803121863712,2.9144455583660336,3.187125118940533,1.9740490235022952,5.88749723555102,10.0595963893952,2543.3258449145455,141
ENSMUSG00000028347,0,0,0.24322261757949884,0.06212090239177841,0,0,1.73437878202266,49.57248010863916,742
ENSMUSG00000028469,0,0,1.1335324751730271,0.35039384074383395,0,0,8.18844358051046,279.61428491357947,650
ENSMUSG00000028476,0,0,1.3569046770741482,0.5504523982995616,0,0.738889048935158,8.85612981706582,439.2610138430503,546
ENSMUSG00000028639,6.00753436338226,9.658683213513271,1.0870204399587147,10.314158244151333,10.4568103600285,11.165667616053476,12.3186723689071,8230.698278832762,0
ENSMUSG00000028641,0,0,2.7087569056802447,1.8052100538549063,0,2.0751245506042073,10.0635698216245,1440.5576229762153,406
ENSMUSG00000028645,0,0,2.5619506091390116,1.6040093760889944,0,1.623102311378225,9.46455528703473,1279.9994821190182,408
ENSMUSG00000028766,0,0,0.49704307885762455,0.1877534645974045,0,0,7.77962524834343,149.8272647487289,650
ENSMUSG00000028965,0,0,0.6895509968996582,0.24230090053943307,0,0,8.77551916180502,193.3561186304677,636
ENSMUSG00000029070,0,0,0.8727121486652475,0.4398337422080852,0,0.8047150830525908,8.39011307316558,350.98732628205204,523
ENSMUSG00000029082,0,0,0.5319999936048541,0.1140411451622478,0,0,9.21014196657817,91.00483383947365,726
ENSMUSG00000029090,0,0,1.8225080847236577,0.819304824103757,0,0.8007114061830896,9.20015810410844,653.8052496347976,535
ENSMUSG00000029093,0,0,0.624809066736757,0.2784867309268498,0,0,7.36984131331031,222.2324112796263,605
ENSMUSG00000029156,0,0,2.688837421974686,1.6922862323086845,0.4847460483867565,1.6851326748209625,9.58528191502589,1350.4444133823315,388
ENSMUSG00000029163,0,1.273978198571875,3.3669757292345994,4.538251802862697,4.34234076255974,7.923020615037178,10.4703749771902,3621.5249386844316,89
ENSMUSG00000029338,0,0,2.0740513810371355,1.3355021883104694,0.6488266913398855,1.5858757162176076,9.79340091517948,1065.7307462717547,362
ENSMUSG00000029386,0,0,1.276922244820625,0.5178634242020662,0,0.6740803108844597,8.6713249890688,413.2550125132487,559
ENSMUSG00000029767,0,3.725755700376015,2.9155617867638344,6.409352567877249,7.6445830854576755,8.735051045202535,11.1663618206384,5114.663349166043,11
ENSMUSG00000030054,0,0,2.8112697163908695,1.844144020131345,0.5678484907158394,1.981838127281685,10.2931729703493,1471.626928064812,384
ENSMUSG00000030062,0,7.975886254078195,1.9570019237642076,8.560493939193062,9.102244121682396,9.888074906592632,11.8219306860139,6831.274163476065,2
ENSMUSG00000030077,0,0,0.47953589102957533,0.18594280221218623,0,0,5.49077456037726,148.38235616532464,662
ENSMUSG00000030084,0,0,1.6753166309208734,0.6123760515964694,0,0,8.56026562662731,488.6760891739825,649
ENSMUSG00000030117,0,0.88740667470469,3.5145568295285603,3.9958017868301794,2.222167134861345,7.71266957187095,10.1679058196636,3188.6498258904844,146
ENSMUSG00000030124,0,0,1.7847659977223034,0.8443840916857926,0,0.9883519203729649,10.5249250529532,673.8185051652631,485
ENSMUSG00000030336,0.845691721344845,5.2243111521982,2.3276094110220464,7.181615548957785,7.047535689142141,9.255280668573628,11.8888784183384,5730.92920806831,0
ENSMUSG00000030577,0,0,0.5394100361929663,0.1681675702268797,0,0,7.65402100959026,134.19772104105002,675
ENSMUSG00000030605,0,0.8383536374934409,3.141454080690892,3.326684084881136,1.85183129627913,6.86050285787351,9.70989196272026,2654.6938997351476,140
ENSMUSG00000030683,0,0,0.6167625671101507,0.20301363272325976,0,0,8.19411433433674,162.00487891316104,662
ENSMUSG00000030724,0,0,0.4964834676115331,0.11560715392805798,0,0,10.1763938497407,92.25450883458993,721
ENSMUSG00000030745,0,0,2.664173680575377,2.1165116567156708,1.14097604787752,2.524438112849875,10.9344181044916,1688.9763020591051,251
ENSMUSG00000030748,0,0,2.556209845421081,1.8638961657094053,0.9363959043374219,2.135984002413205,9.75166285063843,1487.3891402361053,299
ENSMUSG00000030754,0,3.0962209459155874,2.8824395372904617,6.024700889958044,7.07820055663786,8.418136496286019,10.7410802286579,4807.711310186516,17
ENSMUSG00000030772,0,0,0.38651249842774543,0.057933779111177724,0,0,9.02429728269485,46.231155730719784,759
ENSMUSG00000030786,0,0.6849116623217173,1.9116643114942375,1.7831826132229016,1.4350177436023501,2.1252354749192626,9.71198483247428,1422.9797253518755,182
ENSMUSG00000030830,0,0.6780287447118493,3.274179725365951,3.523706264213892,2.247692174707685,6.803436843121415,10.1864803851621,2811.9175988426846,176
ENSMUSG00000031021,0,2.9786219490571697,2.7720653664803834,5.478460683333199,6.08081956591472,7.992840056906568,10.5957169270482,4371.8116252998925,13
ENSMUSG00000031170,0,1.52372002946848,3.7357667915012525,4.518923562168589,3.086889923068065,8.728250201529569,11.760685372182,3606.1010026105346,98
ENSMUSG00000031342,0,0,0.9124272733804002,0.3893635262930117,0,0.62799704277696,9.65665337310069,310.71209398182316,561
ENSMUSG00000031375,0,0,0.742104725867755,0.22905282602707586,0,0,8.31896184721648,182.78415516960644,661
ENSMUSG00000031647,0,0,0.975182618013698,0.2931285469450154,0,0,9.35086666208119,233.9165804621222,655
ENSMUSG00000031703,0,2.07880084946654,3.059254377951958,5.155967843885336,5.744125757836615,7.900332567555521,10.6318187122842,4114.462339420499,52
ENSMUSG00000031785,0.905444323247471,7.589917955005178,2.052502501501737,8.689973352818539,9.02660881623737,10.278655458421774,12.48786585038,6934.598735549189,0
ENSMUSG00000031835,0,1.6930588353124074,3.0956724902331474,4.753071391223744,5.5599091673674295,7.591427132000499,10.2163991649928,3792.9509701965476,77
ENSMUSG00000031934,0,0,3.07534576107738,2.9453810248386265,1.528471808200385,5.810509510125717,9.72680210819852,2350.4140578212227,216
ENSMUSG00000031990,0,0,0.9436483229426753,0.33580381790387176,0,0,8.27474144253322,267.97144668729,614
ENSMUSG00000032193,0,1.3855619723390424,2.489114473231203,3.0114404533007844,2.09684129030193,4.056704095078755,10.6201304411642,2403.129481734026,65
ENSMUSG00000032231,0,1.3502707355424775,3.3383176929427893,4.145113678266524,2.57994007026313,7.726687921523633,10.7568137534942,3307.80071525669,73
ENSMUSG00000032336,0,2.7932987654897072,3.021405378500267,6.027659772739812,7.330602754469449,8.575702866575629,10.8960120845212,4810.072498646373,12
ENSMUSG00000032340,0,0,0.5350962606003412,0.18789243841850004,0,0,6.76602899233973,149.93816585796313,668
ENSMUSG00000032412,0,7.537933229850527,2.0404232684585955,7.941422734954162,8.52695171987169,9.209972345099919,11.1163375710074,6337.255342493417,1
ENSMUSG00000032440,0,0,2.9519427468489097,2.4865195894268335,1.18014023457847,4.802646782503542,9.76886309657577,1984.2426323626114,280
ENSMUSG00000032816,0,0,0.8021856379682164,0.4354789796440891,0,0.8051785376127658,8.27191478974093,347.51222575598325,505
ENSMUSG00000032913,0,0,2.699363610507455,2.3476809138209083,1.234443530460175,4.3688289031549825,9.94153751716663,1873.4493692290844,254
ENSMUSG00000033777,0,0,0.388371994000043,0.1462649949817281,0,0,3.24581268671778,116.71946599541899,681
ENSMUSG00000033880,0,7.412985165672325,2.434102022688523,8.162657615271842,8.93870683060127,9.789154413911067,11.7201974995012,6513.800776986931,1
ENSMUSG00000034164,0,0,2.9306376847641324,2.656494283603579,1.4392615450159,4.411382550478352,10.6223342883076,2119.8824383156575,212
ENSMUSG00000034220,0,0,2.170137762962942,1.2012141187204946,0,1.274374898611445,9.89018744613465,958.5688667389552,436
ENSMUSG00000034708,0,2.0734224874683624,3.108173815262193,4.972490408576373,4.7751445656378895,7.93148482573485,10.7473107151861,3968.0473460439425,28
ENSMUSG00000034881,0,0,1.9670144499407036,0.9960816691499403,0,1.1329697417710327,10.2371091695637,794.873171981652,446
ENSMUSG00000035000,0,0.43287577494061075,2.9774009966037576,2.764163964358121,1.5948960949405548,4.657513986629223,10.4259846036971,2205.802843557783,193
ENSMUSG00000035206,0,1.7589936142167426,3.408901910876017,5.26333153194069,6.3725382527388845,8.39557764908437,10.5433896061379,4200.138562488668,64
ENSMUSG00000035498,0,0,0.8908074902980708,0.27889792799672103,0,0,8.96064443469411,222.56054654138356,648
ENSMUSG00000035914,0,0,0.7722078300264569,0.28873301722516603,0,0,9.056750450605,230.4089477456823,608
ENSMUSG00000036503,0,1.53825826848938,3.201485235922232,4.318454333269478,3.100990238283205,7.489778399189523,10.7257829447836,3446.1265579490414,68
ENSMUSG00000036594,0,0,1.2747703258384382,0.6245050381045736,0,0.9106951872228675,10.342083507425,498.35502040744973,510
ENSMUSG00000037206,0,0,0.6532424983974064,0.17237466129885443,0,0,7.86649092162616,137.55497971648558,701
